GameId,Name,GenreId,Price,Rating,Year,AgeRating
20800302,Wizardry II: The Knight of Diamonds,17,37.0,3.6,1988.0,2
20800303,Wizardry II: The Knight of Diamonds,17,48.0,3.94,1982.0,1
20800304,Wizardry III: Diamond no Kishi,17,51.0,3.16,1991.0,2
20800297,Wizardry III: Legacy of Llylgamyn,17,51.0,3.53,1983.0,3
20800298,Wizardry III: Legacy of Llylgamyn,17,31.0,4.12,1989.0,1
20800299,Wizardry Trilogy,17,39.0,3.79,1987.0,3
20800300,Wizardry V: Heart of the Maelstrom,17,49.0,3.46,1988.0,3
20800287,Wizardry V: Heart of the Maelstrom,17,34.0,3.89,1992.0,1
20800288,Wizardry VI: Bane of the Cosmic Forge,17,50.0,4.0,1995.0,2
20800289,Wizardry VI: Bane of the Cosmic Forge,17,41.0,3.75,1990.0,1
20800290,Wizardry: Crusaders of the Dark Savant,17,38.0,4.16,1995.0,1
20800291,Wizardry: Llylgamyn Saga,17,41.0,3.34,1998.0,3
20800292,Wizardry: Proving Grounds of the Mad Overlord,17,33.0,3.84,2003.0,1
20800293,Wizardry: Proving Grounds of the Mad Overlord,17,48.0,3.8,1987.0,3
20800294,Wizardry: Proving Grounds of the Mad Overlord,17,50.0,3.96,1981.0,2
20800295,Wizardry: Proving Grounds of the Mad Overlord,17,54.0,3.28,1990.0,2
20800296,Wizard's Crown,17,53.0,3.92,1986.0,1
20800276,Wizard's Crown,17,45.0,3.34,1987.0,3
20800277,Wonder Project J: Kikai no Shounen Pino,17,47.0,3.55,1994.0,1
20800278,World of Dragon Warrior: Torneko: The Last Hope,17,40.0,5.0,2001.0,2
20800279,World of Dragon Warrior: Torneko: The Last Hope,17,43.0,3.66,2000.0,1
20800280,Worlds of Ultima: The Savage Empire,17,39.0,4.14,1995.0,2
20800281,Xak: The Art of Visual Stage,17,43.0,3.75,1989.0,1
20800282,Xanadu: Dragon Slayer 2,17,38.0,4.31,1987.0,3
20800283,Xenomorph,17,40.0,3.34,1990.0,2
20800284,Xianjian Qixia Zhuan,17,44.0,3.26,1999.0,1
20800285,X-Men: Legends,17,41.0,3.5,2004.0,2
20800286,X-Men: Legends,17,52.0,4.23,,3
20800274,X-Men: Legends II - Rise of Apocalypse,17,48.0,4.13,,1
20800275,X-Men: Legends II - Rise of Apocalypse,17,33.0,4.72,2005.0,1
20800263,XZR,17,33.0,4.38,1988.0,3
20800264,Yase Zhuanshuo,17,35.0,3.22,1995.0,3
20800265,Ys,17,48.0,4.0,1988.0,2
20800266,Ys,17,31.0,3.94,1987.0,2
20800267,Ys II: Ancient Ys Vanished: The Final Chapter,17,37.0,4.07,1988.0,3
20800268,Ys II: Ancient Ys Vanished: The Final Chapter,17,34.0,3.91,1990.0,3
20800269,Ys III: Wanderers from Ys,17,54.0,3.46,1991.0,2
20800270,Ys III: Wanderers from Ys,17,43.0,4.0,1990.0,3
20800271,Ys IV: Mask of the Sun,17,46.0,3.84,1993.0,2
20800272,Ys IV: The Dawn of Ys,17,47.0,3.44,1993.0,2
20800273,Ys V: Ushinawareta Suna no Miyako Kefin,17,38.0,4.05,1995.0,2
20800255,Ys VI: The Ark of Napishtim,17,50.0,3.66,,2
20800256,Ys VI: The Ark of Napishtim,17,41.0,3.18,2005.0,1
20800257,Yu Yu Hakusho Tournament Tactics,17,36.0,4.34,2004.0,1
20800258,Yu Yu Hakusho: Spirit Detective,17,45.0,3.9,2003.0,1
20800259,Yu-Gi-Oh! Reshef of Destruction,17,44.0,4.0,2004.0,3
20800260,Yu-Gi-Oh! The Sacred Cards,17,41.0,3.0,2003.0,3
20800261,Yu-Gi-Oh!: Forbidden Memories,17,46.0,4.35,2002.0,3
20800262,Yu-Gi-Oh!: The Eternal Duelist Soul,17,35.0,4.14,2002.0,2
20800252,Yu-Gi-Oh!: The Falsebound Kingdom,17,38.0,3.8,,2
20800253,Yume Meikyuu: Kigurumi no Daibouken,17,43.0,3.0,1994.0,2
20800254,Zelda II: The Adventure of Link,17,36.0,4.52,1988.0,2
20800247,Zelda II: The Adventure of Link,17,29.0,3.7,2004.0,1
20800248,Zelda no Densetsu: Mujura no Kamen,17,39.0,3.96,2000.0,2
20800249,Zelda no Densetsu: Toki no Ocarina,17,42.0,4.23,1998.0,2
20800250,Zelda no Densetsu: Toki no Ocarina GC,17,38.0,4.53,1998.0,2
20800251,Zelda no Densetsu: Toki no Ocarina GC URA,17,54.0,3.84,1998.0,1
20800236,Zelda no Densetsu: Toki no Ocarina: Zelda Collection Version,17,36.0,3.96,1998.0,3
20800237,Zendoku,17,41.0,3.34,2007.0,2
20800238,Zendoku,17,42.0,4.25,,1
20800239,Zombie Hunter,17,59.0,4.06,1987.0,1
20800240,Zombie Hunter,17,36.0,4.21,1988.0,1
20800241,Zone of the Enders: The Fist of Mars,17,41.0,3.94,2002.0,3
20800242,Zool: Majou Tsukai Densetsu,17,34.0,3.89,1999.0,2
20800243,.38 Ambush Alley,18,38.0,3.68,1987.0,1
20800244,007 Legends,18,40.0,3.22,2012.0,3
20800245,007: The World is Not Enough,18,53.0,4.23,2000.0,3
20800246,1941: Counter Attack,18,45.0,3.64,1990.0,3
20800225,1942,18,41.0,4.54,1984.0,3
20800226,1943 Kai: Midway Kaisen,18,39.0,2.86,1987.0,3
20800227,1943: Battle of Midway,18,52.0,4.09,1987.0,1
20800228,1943: Midway Kaisen,18,41.0,3.9,1987.0,3
20800229,1943: The Battle of Midway,18,55.0,3.9,1987.0,3
20800230,1945k III,18,33.0,3.84,2000.0,3
20800231,1999,18,43.0,4.09,1987.0,1
20800232,19XX: The War Against Destiny,18,37.0,4.16,1996.0,1
20800233,2 Pak Special: Cavern Blaster & City War,18,45.0,3.75,1992.0,3
20800234,2088,18,38.0,4.0,1988.0,3
20800235,25 to Life,18,45.0,4.44,,1
20800223,3D Defence,18,46.0,3.84,1987.0,3
20800224,3D Defenda,18,35.0,4.66,1983.0,1
20800210,3D Interceptor,18,32.0,3.64,1984.0,2
20800211,3D Lunattack,18,46.0,3.55,1984.0,2
20800212,3D Lunattack,18,37.0,3.57,1985.0,1
20800213,3D Mine Storm,18,47.0,3.94,1983.0,2
20800214,3D Mission Shooting: Finalist,18,39.0,3.84,1997.0,3
20800215,3D Narrow Escape,18,47.0,4.54,1983.0,1
20800216,3D Seiddab Attack,18,49.0,4.0,1984.0,1
20800217,3D Space Wars,18,57.0,4.38,1983.0,1
20800218,3D Star Wars,18,47.0,3.75,1983.0,1
20800219,3D Starstrike,18,44.0,2.68,1985.0,2
20800220,3D Starstrike,18,55.0,4.0,1984.0,1
20800221,3D Tank Duel,18,49.0,3.71,1984.0,3
20800222,3D Tanx,18,35.0,4.19,1982.0,1
20800205,3D Tanx,18,54.0,3.48,1983.0,3
20800206,3D Tunel,18,43.0,3.25,1983.0,1
20800207,3D Tunnel,18,40.0,3.75,1983.0,2
20800208,3D Vortex,18,43.0,4.12,1983.0,2
20800209,3-Deep Space,18,51.0,4.24,1983.0,3
20800198,4-D Warriors,18,39.0,3.7,1985.0,1
20800199,50 Cent: Bulletproof,18,40.0,4.05,2005.0,2
20800200,50 Cent: Bulletproof,18,35.0,4.46,,3
20800201,800 Fathoms,18,39.0,3.81,1981.0,2
20800202,'99: The Last War,18,38.0,4.66,1985.0,3
20800203,A. D. 2083,18,48.0,3.75,1983.0,2
20800204,A.E.,18,37.0,4.38,1984.0,3
20800193,A.E.,18,31.0,3.0,1982.0,1
20800194,A.M.C.: Astro Marine Corps,18,54.0,2.69,1989.0,2
20800195,A.M.C.: Astro Marine Corps,18,36.0,3.93,1990.0,2
20800196,A.S.P.: Air Strike Patrol,18,41.0,4.32,1994.0,2
20800197,Aaargh! Condor,18,46.0,3.84,1983.0,3
20800184,Abuse,18,44.0,3.87,1998.0,2
20800185,Academy: Tau Ceti 2,18,38.0,3.61,1988.0,1
20800186,Academy: Tau Ceti 2,18,41.0,3.54,1987.0,3
20800187,Academy: Tau Ceti II,18,36.0,3.7,1986.0,3
20800188,Accele Brid,18,45.0,4.09,1993.0,1
20800189,Ace,18,43.0,4.42,1976.0,1
20800190,Ace Combat Advance,18,34.0,3.5,2005.0,2
20800191,Ace Invaders,18,35.0,3.48,1988.0,2
20800192,Ace Lightning,18,44.0,3.06,2002.0,3
20800171,Acrobatic Dog-Fight,18,53.0,3.89,1984.0,2
20800172,Action Fighter,18,41.0,3.64,1986.0,3
20800173,Ad Astra,18,44.0,3.81,1984.0,3
20800174,Advance of the Mega Camels,18,35.0,3.49,1983.0,2
20800175,Advanced Busterhawk Gleylancer,18,41.0,3.34,1992.0,3
20800176,Adventures of Dino-Riki,18,41.0,3.54,1989.0,1
20800177,Adventures of Star Saver,18,51.0,3.75,1992.0,1
20800178,Aerial Assault,18,60.0,3.91,1992.0,1
20800179,Aerial Assault,18,36.0,3.84,1990.0,2
20800180,Aerial Combat ST,18,48.0,3.86,1994.0,2
20800181,Aeroboto,18,29.0,4.34,1984.0,2
20800182,After Burner,18,39.0,4.69,1987.0,2
20800183,After Burner Climax,18,43.0,3.25,2010.0,3
20800169,After Burner II,18,42.0,3.54,1990.0,1
20800170,After Burner II,18,46.0,3.93,1987.0,2
20800159,After Burner II,18,58.0,3.75,1989.0,1
20800160,After Burner III,18,35.0,3.8,1992.0,3
20800161,After Burner: Black Falcon,18,41.0,4.0,,1
20800162,Afterburner II,18,40.0,3.84,1996.0,1
20800163,Afteroids,18,33.0,3.26,1988.0,2
20800164,Agent Orange,18,34.0,3.81,1987.0,2
20800165,Agent X,18,42.0,4.23,1983.0,1
20800166,Agent X 2: The Mad Prof's Back,18,37.0,4.03,1987.0,3
20800167,Agent X II: The Mad Prof's Back!,18,37.0,3.64,1987.0,2
20800168,Agony,18,49.0,3.81,1992.0,1
20800149,Ai Cho Aniki,18,34.0,3.7,1995.0,3
20800150,Air Attack,18,46.0,3.4,1996.0,1
20800151,Air Battle,18,37.0,3.91,2000.0,1
20800152,Air Combat,18,37.0,3.1,1992.0,3
20800153,Air Combat,18,45.0,4.09,1995.0,1
20800154,Air Combat 22,18,39.0,3.75,1995.0,2
20800155,Air Conflicts: Secret Wars,18,46.0,3.8,2011.0,2
20800156,Air Diver,18,33.0,3.96,1990.0,3
20800157,Air Duel,18,40.0,3.45,1990.0,2
20800158,Air Force Delta,18,43.0,4.14,2000.0,1
20800146,Air Force Delta Storm,18,39.0,4.69,2002.0,1
20800147,Air Force Delta Storm,18,47.0,3.7,,1
20800148,Air Fortress,18,47.0,5.0,1989.0,2
20800140,Air Gallet,18,52.0,4.66,1996.0,2
20800141,Air Inferno,18,41.0,3.96,1990.0,1
20800142,Air Raid,18,54.0,3.71,1987.0,2
20800143,Air Raid,18,42.0,3.6,1984.0,1
20800144,Air Rescue,18,40.0,3.4,1992.0,3
20800145,Air Rescue I,18,42.0,3.82,1984.0,3
20800132,Air Sea Battle,18,40.0,3.75,1978.0,1
20800133,Air Strike,18,30.0,4.3,1982.0,2
20800134,Air to Air Combat,18,58.0,3.57,1992.0,2
20800135,Air Zonk,18,40.0,3.96,1992.0,1
20800136,Airborne Ranger,18,33.0,3.61,1989.0,1
20800137,Airborne Ranger,18,48.0,4.05,1988.0,3
20800138,Airborne Ranger,18,41.0,4.25,1987.0,3
20800139,AirCars,18,43.0,4.44,1997.0,3
20800120,Aironauts,18,39.0,3.96,1999.0,1
20800121,Airstrike,18,49.0,3.55,1982.0,2
20800122,Airwolf,18,52.0,2.78,1985.0,2
20800123,Airwolf,18,45.0,3.7,1989.0,2
20800124,Airwolf,18,48.0,3.54,1984.0,3
20800125,Ajax,18,37.0,4.23,1987.0,2
20800126,Akai Katana,18,36.0,4.38,2012.0,2
20800127,Akkanbeder,18,40.0,4.16,1995.0,3
20800128,Akuu Gallet,18,54.0,3.65,1996.0,3
20800129,Alcatraz,18,36.0,4.09,1992.0,2
20800130,Aldynes,18,40.0,2.94,1991.0,1
20800131,Aleste 2,18,43.0,4.26,1989.0,1
20800117,Aleste Gaiden,18,34.0,4.38,1989.0,3
20800118,Alien,18,46.0,3.84,1992.0,1
20800119,Alien Ambush,18,51.0,3.71,1983.0,3
20800106,Alien Breed,18,37.0,4.12,1991.0,2
20800107,Alien Breed (Special Edition 92),18,43.0,4.09,1992.0,3
20800109,Alien Breed 3D,18,42.0,4.4,1995.0,1
20800108,Alien Breed 3D II: The Killing Grounds,18,35.0,3.71,1996.0,3
20800110,Alien Breed II: The Horror Continues,18,39.0,5.0,1993.0,1
20800111,Alien Breed: Tower Assault,18,47.0,3.89,1994.0,2
20800112,Alien Brigade,18,43.0,4.1,1990.0,2
20800113,Alien Hominid,18,50.0,3.7,,3
20800114,Alien Hominid,18,42.0,3.68,2006.0,3
20800115,Alien Hominid,18,30.0,3.89,2004.0,1
20800116,Alien Invaders - Plus,18,51.0,3.34,1980.0,2
20800098,Alien Invasion,18,36.0,3.57,1978.0,1
20800099,Alien Invasion,18,36.0,4.2,,2
20800100,Alien Invasion Part II,18,42.0,3.61,,3
20800101,Alien Resurrection,18,52.0,3.89,2000.0,2
20800102,Alien Sector,18,54.0,3.84,1985.0,2
20800103,Alien Storm,18,52.0,3.24,1991.0,1
20800104,Alien Syndrome,18,44.0,4.16,1988.0,1
20800105,Alien Syndrome,18,49.0,3.93,,2
20800093,Alien Syndrome,18,41.0,4.23,1987.0,3
20800094,Alien Syndrome,18,44.0,4.22,1989.0,1
20800095,Alien Trilogy,18,39.0,3.61,1996.0,1
20800096,Alien vs. Predator,18,31.0,3.75,1994.0,3
20800097,Alien3: The Gun,18,38.0,4.4,1993.0,3
20800085,Alienators: Evolution Continues,18,36.0,3.75,2001.0,1
20800086,Aliens Colonial Marines,18,43.0,3.89,2013.0,1
20800087,Aliens vs Predator,18,41.0,3.7,2003.0,2
20800088,Allia Quest,18,38.0,3.91,2001.0,1
20800089,Alligator Hunt,18,48.0,3.64,1994.0,2
20800090,Alpha Mission,18,51.0,4.08,1985.0,2
20800091,Alpha Mission,18,50.0,3.27,1987.0,3
20800092,Alpha Mission II,18,50.0,3.42,1991.0,1
20800079,Alpha Mission II,18,51.0,3.08,1994.0,2
20800080,Alpha Mission II / ASO II - Last Guardian,18,42.0,3.61,1991.0,1
20800081,Alpha One,18,45.0,3.66,1988.0,2
20800082,Altair,18,38.0,4.28,1981.0,2
20800083,Altair,18,39.0,4.07,1987.0,3
20800084,Ambush,18,45.0,3.75,1983.0,1
20800066,America's Army: Rise of a Soldier,18,37.0,3.68,,2
20800067,America's Army: Rise of a Soldier (Special Edition),18,50.0,2.37,,3
20800068,Amnios,18,41.0,4.09,1991.0,2
20800069,Amok,18,43.0,3.75,1997.0,1
20800070,Anarchy,18,30.0,5.0,1990.0,2
20800071,Ancient Art of War in the Skies,18,50.0,3.84,1993.0,1
20800072,Andro Dunos,18,44.0,4.54,1992.0,3
20800073,Android Attack,18,47.0,3.96,1982.0,1
20800074,Android Attack,18,45.0,3.66,1983.0,3
20800075,Android Two,18,40.0,4.39,1983.0,3
20800076,Andromeda,18,45.0,4.38,1979.0,3
20800077,Andromeda Mission,18,41.0,3.66,1988.0,1
20800078,Apache 3,18,40.0,4.28,1988.0,2
20800064,Apidya 2,18,46.0,4.23,1992.0,3
20800065,Apocaljpse Now,18,48.0,4.13,1982.0,3
20800051,Apocalypse,18,36.0,3.8,1998.0,2
20800052,Apocalypse II,18,38.0,4.32,1997.0,1
20800053,Aqua Jack,18,41.0,4.62,1990.0,1
20800054,Aquattack,18,36.0,3.66,1984.0,3
20800055,Aquaventura,18,46.0,4.26,1992.0,3
20800056,Aracnis,18,45.0,3.34,,3
20800057,Arbalester,18,46.0,4.1,1989.0,3
20800058,Arcade Classics,18,35.0,2.69,1988.0,2
20800059,Arcade Classics,18,46.0,3.7,1996.0,3
20800060,Arcade Gears 2: Gun Frontier,18,38.0,4.07,1997.0,3
20800061,Arcade Gears 4: Image Fight & X Multiply,18,36.0,3.44,1998.0,2
20800062,Arcade Gears: Image Fight & X Multiply,18,46.0,4.2,1998.0,2
20800063,Arcade's Greatest Hits: The Atari Collection 1,18,54.0,3.34,1996.0,2
20800048,Area 51,18,35.0,3.48,1996.0,2
20800049,Area 51,18,41.0,3.7,,1
20800050,Area 51 / Maximum Force Duo,18,34.0,5.0,1998.0,2
20800042,Area 51 / Maximum Force Duo v2.0,18,31.0,4.09,1998.0,3
20800043,Area 51: Site 4,18,49.0,3.34,1998.0,1
20800044,Area 88,18,34.0,4.16,1989.0,2
20800045,Ares no Tsubasa,18,47.0,3.57,1986.0,3
20800046,Argus,18,35.0,3.9,1984.0,3
20800047,Argus,18,38.0,4.03,1986.0,1
20800040,Arian Mission,18,41.0,3.0,1985.0,3
20800041,Armalyte,18,50.0,5.0,1991.0,1
20800026,Armalyte,18,41.0,4.28,1988.0,1
20800027,Armed and Dangerous,18,41.0,3.34,2003.0,1
20800028,Armed Formation,18,48.0,3.0,1988.0,1
20800029,Armor Battle,18,40.0,4.16,1979.0,1
20800030,Armorines: Project S.W.A.R.M.,18,49.0,4.6,2000.0,1
20800031,Armorines: Project S.W.A.R.M.,18,45.0,3.27,1999.0,1
20800032,Armour-Geddon,18,42.0,4.0,1991.0,1
20800033,Armour-Geddon 2: Codename Hellfire,18,36.0,2.89,1994.0,3
20800034,Army Men 3D,18,51.0,3.66,1999.0,3
20800035,Army Men Air Combat: The Elite Missions,18,49.0,3.75,,2
20800036,Army Men World War: Final Front,18,39.0,4.42,2001.0,1
20800037,Army Men World War: Land Sea Air,18,38.0,3.72,2000.0,1
20800038,Army Men: Advance,18,43.0,4.5,2001.0,2
20800039,Army Men: Air Attack,18,36.0,4.65,1999.0,1
20800019,Army Men: Green Rogue,18,62.0,3.81,2001.0,3
20800020,Army Men: Operation Green,18,36.0,3.42,2001.0,2
20800021,Army Men: Sarge's Heroes,18,42.0,4.25,2000.0,3
20800022,Army Men: Sarge's Heroes,18,49.0,4.66,1999.0,1
20800023,Army Men: Sarge's Heroes 2,18,42.0,3.08,2000.0,1
20800024,Army Men: Sarge's Heroes 2,18,50.0,4.25,2001.0,3
20800025,Army Men: World War,18,37.0,4.66,2000.0,2
20800016,Army Moves,18,46.0,4.2,1988.0,3
20800017,Army Moves,18,40.0,4.53,1986.0,2
20800018,Army Moves,18,38.0,3.75,1987.0,1
20800005,Army of Two,18,56.0,3.82,2008.0,1
20800004,Army of Two (EU),18,45.0,2.9,2008.0,2
20800006,Army of TWO: TFD,18,41.0,4.16,2010.0,1
20800007,Arnie,18,46.0,3.79,1992.0,2
20800008,Arnie 2,18,41.0,4.14,1993.0,1
20800009,Arrow Flash,18,40.0,3.8,1990.0,3
20800010,Artificial Dreams,18,35.0,4.04,1988.0,2
20800011,Artillery Duel,18,38.0,3.52,1982.0,2
20800012,Arya Vaiv,18,44.0,3.46,1994.0,2
20800013,Ashura Blaster,18,46.0,3.22,1990.0,3
20800014,ASO - Armored Scrum Object,18,39.0,3.52,1985.0,2
20800015,ASO II: Last Guardian,18,32.0,3.79,1991.0,2
20800001,Asphalt,18,36.0,3.64,1987.0,3
20800002,Assault,18,40.0,3.75,1983.0,2
20800003,Assault,18,49.0,2.86,1988.0,1
10800111,Assault City,18,37.0,4.32,1990.0,3
10800112,Assault Plus,18,45.0,3.8,1988.0,1
10800113,Assault Rigs,18,45.0,3.25,1997.0,2
10800114,Assault Rigs,18,31.0,3.24,1996.0,3
10800110,Assault Suit Leynos 2,18,46.0,4.21,1997.0,1
10800115,Assault Suits Valken,18,47.0,3.4,1992.0,3
10800107,ASSAULTHORIZON,18,42.0,3.34,,3
10800102,Asterock,18,46.0,4.0,1979.0,2
10800108,Asteroid,18,40.0,3.1,2000.0,3
10800109,Asteroids,18,50.0,5.0,1981.0,1
10800103,Asteroids,18,33.0,3.64,1998.0,3
10800104,Asteroids,18,38.0,3.34,1999.0,3
10800105,Asteroids,18,37.0,4.76,1979.0,3
10800106,Asteroids Deluxe,18,42.0,3.96,1980.0,3
10800096,Asteroids Deluxe,18,38.0,3.69,1987.0,2
10800098,Asteroids Hyper 64,18,43.0,3.57,1999.0,2
10800099,Astro Battle,18,35.0,4.72,1978.0,3
10800097,Astro Battle,18,42.0,4.05,1979.0,1
10800100,Astro Blaster,18,44.0,4.12,1981.0,1
10800101,Astro Chase,18,39.0,2.31,1982.0,3
10800087,Astro Chase,18,50.0,3.0,1984.0,1
10800091,Astro Chase,18,42.0,3.28,1983.0,1
10800092,Astro Combat,18,42.0,2.78,1979.0,1
10800089,Astro Fantasia,18,35.0,3.8,1981.0,1
10800093,Astro Fighter,18,39.0,4.08,1979.0,1
10800088,Astro Fire,18,34.0,3.34,1979.0,1
10800090,Astro Flash,18,40.0,3.68,1986.0,2
10800095,Astro Invader,18,40.0,3.6,1980.0,1
10800083,Astro Laser,18,38.0,3.84,1980.0,1
10800086,Astro Robo Sasa,18,36.0,3.61,1984.0,2
10800084,Astro Robo Sasa,18,52.0,3.88,1985.0,2
10800085,Astro Warrior,18,29.0,3.66,1986.0,3
10800079,Astro Wars,18,56.0,3.4,1980.0,2
10800081,AstroBlast,18,41.0,3.82,1982.0,2
10800082,Astroclone,18,50.0,3.34,1985.0,1
10800072,Astron Belt,18,40.0,3.75,1983.0,3
10800071,Astro-Pac,18,44.0,4.09,1984.0,3
10800073,Astropal,18,45.0,3.34,,3
10800074,Astrosmash,18,48.0,3.47,1981.0,2
10800075,Astrosmash,18,44.0,3.75,1982.0,2
10800076,Astrosmash: Meteor,18,48.0,3.75,1981.0,1
10800078,Asuka & Asuka,18,37.0,3.46,1988.0,2
10800069,Asylum,18,44.0,3.82,1991.0,2
10800064,A-Team,18,50.0,3.22,1988.0,2
10800065,Atlantis,18,42.0,3.95,1983.0,1
10800068,Atlantis,18,40.0,3.5,1982.0,1
10800066,Attack Animal Gakuen,18,36.0,3.02,1987.0,1
10800067,Attack of the Saucerman,18,44.0,4.09,1999.0,3
10800070,Attack Ufo,18,41.0,4.54,1980.0,2
10800059,A-Type,18,40.0,2.86,1998.0,2
10800060,Aurail,18,45.0,3.34,1990.0,2
10800061,Avenger,18,34.0,3.96,1986.0,2
10800062,Avenger,18,45.0,3.6,1981.0,1
10800063,Avenger,18,48.0,3.66,1982.0,1
10800058,Awesome,18,45.0,3.66,1990.0,1
10800053,Axelay,18,34.0,4.41,1992.0,1
10800054,Aztarac,18,56.0,3.11,1983.0,1
10800055,Azurian Attack,18,37.0,3.26,1982.0,3
10800056,B.O.B.,18,41.0,3.47,1993.0,1
10800057,Baby Boomer,18,33.0,4.1,1989.0,3
10800052,Back Fire,18,42.0,3.68,1988.0,1
10800047,Backlash,18,42.0,3.84,1988.0,3
10800049,Backlash,18,41.0,3.96,1987.0,3
10800050,Bad Boys: Miami Takedown,18,46.0,3.0,2004.0,1
10800048,Bad Company,18,48.0,3.54,1989.0,3
10800051,Bad Company,18,35.0,3.22,1990.0,2
10800043,Bad Lands,18,31.0,4.16,1984.0,3
10800044,Bakutotsu Kijuutei,18,42.0,3.85,1988.0,3
10800045,Ballistic: Ecks vs. Sever,18,40.0,4.39,2002.0,2
10800039,Balloon Bomber,18,37.0,3.54,1980.0,2
10800042,Bandido,18,38.0,3.5,1980.0,3
10800040,Bang!,18,28.0,4.6,1998.0,2
10800041,Bangai-O HD,18,49.0,4.0,2011.0,1
10800036,Bank Panic,18,41.0,4.16,1984.0,2
10800037,Bank Panic,18,37.0,4.03,1985.0,1
10800035,Bank Panic,18,52.0,2.37,1987.0,2
10800038,Bank Panic,18,53.0,3.56,1986.0,2
10800024,Banshee,18,36.0,3.52,1994.0,2
10800025,Baraduke,18,42.0,3.46,1985.0,1
10800027,Barker Bill's Trick Shooting,18,46.0,3.54,1990.0,2
10800032,Barmy Burgers,18,30.0,4.0,1983.0,2
10800028,Barmy Burgers,18,44.0,4.21,1984.0,2
10800031,Barnyard Blaster,18,42.0,3.52,1988.0,1
10800033,Barnyard Blaster,18,44.0,3.75,1987.0,2
10800034,Barunba,18,34.0,3.22,1990.0,1
10800029,Barunba,18,56.0,2.62,1989.0,3
10800030,Bat Attack,18,43.0,2.86,1983.0,2
10800023,Batalyx,18,48.0,3.75,1985.0,1
10800021,Batman Part 2,18,43.0,3.93,1981.0,1
10800022,Batsugun,18,45.0,3.75,1996.0,1
10800019,Battalion Wars,18,35.0,3.06,2005.0,2
10800020,Battlantis,18,39.0,3.4,1987.0,3
10800016,Battle Ace,18,37.0,3.44,1989.0,3
10800015,Battle Chopper,18,42.0,3.62,1987.0,3
10800010,Battle City,18,46.0,3.79,1985.0,3
10800011,Battle City,18,34.0,4.13,1991.0,3
10800012,Battle Clash,18,49.0,3.66,1992.0,1
10800013,Battle Cross,18,52.0,4.03,1984.0,1
10800014,Battle Cross,18,47.0,2.88,1982.0,2
10800018,Battle Cruiser M-12,18,30.0,3.7,1983.0,2
10800017,Battle Engine Aquila,18,50.0,3.5,2003.0,1
10800007,Battle Engine Aquila,18,40.0,3.38,,3
10800005,Battle Field,18,32.0,4.0,1987.0,2
10800008,Battle Frenzy,18,55.0,4.12,1994.0,1
10800009,Battle Frenzy,18,47.0,2.97,2003.0,1
10800006,Battle Garegga,18,47.0,3.93,1998.0,3
10800003,Battle Garegga,18,31.0,3.94,1996.0,3
10800004,Battle Garegga - New Version,18,35.0,3.6,1996.0,2
10800001,Battle Garegga - Type 2,18,43.0,3.57,1996.0,1
10800002,Battle Lane! Vol. 5,18,45.0,3.41,1986.0,3
40700406,Battle of Atlantis,18,48.0,3.68,1981.0,3
40700405,Battle of the Solar System,18,40.0,3.87,1992.0,1
40700404,Battle Rangers,18,41.0,4.1,1988.0,1
40700403,Battle Shark,18,44.0,3.41,1989.0,2
40700402,Battle Squadron,18,37.0,5.0,1990.0,1
40700401,Battle Squadron,18,46.0,3.75,1989.0,2
40700306,Battle Valley,18,36.0,3.7,1989.0,2
40700315,Battle Valley,18,42.0,3.61,1988.0,1
40700305,Battle Zone,18,42.0,3.82,1980.0,3
40700314,Battle Zone,18,37.0,3.68,2006.0,2
40700304,Battle Zone: Rise of the Black Dogs,18,34.0,4.1,2000.0,1
40700313,Battlefield 2: Modern Combat,18,39.0,2.36,,1
40700303,Battlefield 3,18,28.0,4.16,2011.0,3
40700312,Battles,18,44.0,2.5,1982.0,1
40700302,Battleship,18,39.0,4.38,2012.0,1
40700311,BattleSphere,18,41.0,3.53,2000.0,3
40700301,Battlestar Galactica,18,37.0,3.52,2003.0,2
40700237,Battlestorm,18,42.0,4.53,1990.0,2
40700207,BattleTanx,18,39.0,3.57,2000.0,2
40700206,BattleTanx,18,45.0,4.23,1998.0,1
40700226,BattleTanx: Global Assault,18,52.0,4.08,1999.0,2
40700236,BattleTanx: Global Assault,18,45.0,4.62,2000.0,3
40700225,Battletech: A Game of Armored Combat,18,34.0,4.28,1994.0,1
40700205,BattleTech: A Game of Armored Combat,18,38.0,3.41,1995.0,1
40700215,Battlezone 2000,18,38.0,2.86,1995.0,1
40700235,Bazooka Blitzkrieg,18,50.0,3.34,1992.0,1
40700204,Beam Invader,18,42.0,3.84,1979.0,2
40700224,Beamrider,18,41.0,2.8,1984.0,2
40700234,Beamrider,18,45.0,3.75,1983.0,3
40700203,Beany Bopper,18,37.0,3.96,1982.0,2
40700214,Beast Busters,18,35.0,4.66,1989.0,1
40700223,Beast Busters 2nd Nightmare,18,35.0,4.06,1998.0,3
40700233,Bedlam,18,43.0,3.57,1988.0,3
40700202,Bedlam,18,45.0,3.52,1997.0,2
40700222,Bee 52,18,37.0,4.06,1992.0,1
40700213,Bee Storm - DoDonPachi II,18,41.0,3.93,2001.0,3
40700201,Behind Enemy Lines,18,43.0,4.23,1998.0,3
40700232,Behind the Iron Gate,18,41.0,3.68,1995.0,2
40700212,Bells & Whistles,18,35.0,3.91,1991.0,3
