GameId,ConsoleId
11200096,9
11200096,5
11200097,5
11200097,9
11200098,22
11200089,22
11200092,2
11200092,9
11200092,5
11200093,22
11200090,24
11200091,28
10600007,28
11200091,30
10600007,30
11200091,23
10600007,23
11200094,28
11200094,22
11200085,28
11200088,22
11200087,22
11200086,28
11200082,22
11200078,20
11200078,30
11200079,22
11200081,25
40500406,25
11200081,22
40500406,22
11200083,30
11200084,30
11200080,22
11200071,30
11200072,4
11200077,4
11200073,4
11200074,9
11200074,5
11200075,9
11200075,29
11200076,5
20900247,5
11200076,22
20900247,22
11200076,28
20900247,28
11200068,4
11200067,30
11200067,28
11200067,23
11200070,28
11200060,22
11200060,16
11200061,9
11200062,9
11200065,22
11200063,3
11200064,31
11200066,9
11200053,16
11200059,16
11200059,5
11200059,9
11200059,22
11200054,22
11200054,20
11200054,30
11200055,22
11200057,22
11200046,5
11200047,4
11200051,28
11200052,22
11200049,4
11200050,4
11200043,20
11200044,5
11200044,9
11200045,9
11200045,5
11200037,28
11200037,22
11200039,4
11200040,2
11200040,5
11200040,9
11200038,29
11200038,9
11200041,4
11200042,9
20900186,9
11200030,28
11200031,9
11200032,22
11200033,4
11200036,4
11200034,22
11200034,30
11200034,7
11200035,9
11200028,9
11200028,5
11200025,22
11200026,9
11200027,5
11200023,28
11200019,30
11200019,20
11200019,22
11200020,20
11200024,29
11200021,29
11200022,9
11200022,2
11200014,9
11200015,22
11200016,9
11200013,9
11200013,29
11200006,16
11200006,28
11200006,21
11200006,4
11200008,4
11200007,22
11200009,22
11200005,4
41100405,4
41100404,9
41100403,9
41100402,9
41100401,9
41100401,16
41100401,29
41100401,2
41100307,30
41100307,20
41100306,29
41100306,9
41100306,2
41100316,9
41100316,5
41100305,9
41100315,4
41100304,4
41100314,4
41100303,9
41100303,5
41100313,28
41100302,5
41100302,9
41100312,9
41100312,5
41100312,29
41100312,2
41100311,4
41100217,4
41100216,2
41100205,29
41100215,29
41100235,4
41100204,9
41100224,9
41100223,9
41100223,5
41100234,4
41100214,4
41100233,5
41100233,9
41100203,30
41100222,9
41100222,5
41100222,3
41100213,22
41100232,5
41100202,5
41100221,20
41100212,30
41100231,28
41100177,4
41100201,5
41100201,31
41100211,9
41100167,30
41100167,20
41100176,5
41100166,5
41100166,9
41100115,20
41100115,30
41100175,28
41100175,4
41100125,24
41100135,5
41100135,9
41100165,9
41100165,5
41100165,29
41100165,2
41100144,5
41100144,9
41100174,30
41100104,20
41100114,22
41100134,9
41100134,5
41100134,3
41100164,5
41100164,9
41100124,9
41100124,29
41100173,5
41100154,29
41100154,9
41100154,5
41100143,22
41100133,22
41100103,22
41100163,22
41100113,4
41100153,29
41100142,4
41100123,22
41100132,9
41100102,22
41100162,9
41100112,9
41100122,22
41100152,24
41100152,9
41100141,20
41100161,5
41100171,30
41100101,30
41100111,21
41100121,2
41100121,9
41100121,5
41100121,29
41100151,9
41100151,2
21100980,9
21100980,29
21100978,4
21100979,21
21100979,22
21100982,22
21100983,22
21100984,9
21100985,5
21100986,5
21100987,28
21100988,31
21100989,30
21100990,22
21100971,22
21100971,4
21100972,22
21100973,22
21100974,28
21100975,8
21100976,22
21100977,30
21100966,30
21100967,9
21100968,3
21100968,16
21100969,4
21100970,4
21100960,4
21100961,4
21100962,20
21100962,22
21100963,9
21100964,4
21100965,9
21100951,9
21100952,20
20501206,20
21100952,33
20501206,33
21100953,22
21100954,2
21100954,29
21100955,29
21100956,9
21100957,16
21100957,29
21100957,2
21100958,9
21100959,5
21100944,2
21100944,5
21100944,9
21100945,31
21100945,5
21100946,29
21100947,28
21100948,28
21100950,30
21100937,9
21100937,5
21100938,20
21100939,4
21100940,16
21100941,16
21100942,22
21100932,30
21100933,2
21100933,16
21100934,16
21100935,16
21100935,9
21100935,2
21100935,29
21100936,9
21100918,4
21100919,29
21100919,9
21100920,7
21100921,9
21100922,9
40900155,9
21100922,2
40900155,2
21100922,29
40900155,29
21100922,22
40900155,22
21100923,3
21100924,5
21100925,5
21100925,31
21100926,5
21100926,3
21100926,9
21100927,30
21100928,9
21100929,29
21100929,2
21100930,5
21100931,9
21100913,9
40900174,9
21100913,28
40900174,28
21100913,21
40900174,21
21100913,16
40900174,16
21100914,30
21100915,22
21100915,28
21100916,9
21100916,5
21100917,9
21100902,28
21100903,30
21100904,30
21100905,16
21100905,5
21100905,3
21100905,9
21100906,22
21100907,22
21100908,22
21100909,22
21100910,22
21100911,22
21100911,9
21100912,5
21100912,9
21100912,2
21100893,2
21100893,9
21100893,29
21100893,5
21100894,29
21100896,30
21100897,30
21100898,2
21100899,4
21100900,4
21100901,2
21100901,29
21100901,16
21100901,9
21100886,9
21100886,29
21100887,9
21100887,5
21100888,22
21100889,9
21100890,29
21100890,9
21100891,29
21100892,29
21100874,5
21100875,22
21100875,16
21100876,7
21100877,4
21100879,22
21100881,4
21100882,5
21100883,4
21100884,2
21100884,29
21100885,3
21100885,5
21100869,5
21100869,9
21100870,22
20501167,22
21100870,9
20501167,9
21100871,28
21100872,30
21100873,4
21100858,4
21100859,30
21100859,20
21100859,22
21100860,22
21100861,22
21100862,22
21100863,2
21100863,9
21100863,29
21100863,5
21100864,16
21100864,2
21100865,30
21100865,28
21100866,9
21100867,20
21100867,30
21100852,20
21100853,9
21100854,9
21100855,5
21100856,9
21100856,28
21100857,9
21100857,5
21100842,30
21100843,5
21100843,2
21100845,4
21100846,28
21100847,28
21100849,2
21100849,5
21100849,9
21100849,29
21100850,30
21100837,5
21100839,31
21100840,30
21100841,5
21100841,9
21100841,32
21100827,16
21100827,22
21100826,22
21100828,23
21100829,16
21100831,3
21100831,5
21100831,9
21100832,29
21100832,2
21100833,30
21100834,7
21100815,16
21100816,22
21100817,4
21100818,4
21100819,4
21100820,4
21100821,22
21100822,29
21100824,22
21100825,22
21100811,28
21100812,28
21100812,4
21100813,11
20501135,11
21100813,5
20501135,5
21100814,22
21000804,22
21100814,30
21000804,30
21100799,20
21100801,22
21100801,30
21100801,20
21100802,30
21100803,22
20901194,22
21100803,20
20901194,20
21100805,4
21100806,4
21100807,22
21100808,2
21100808,9
21100808,16
21100808,29
21100808,5
21100809,30
21100810,4
21100791,22
21100792,28
21100793,22
21100793,20
21100794,22
21100795,20
21100796,4
21100797,9
21100798,29
21100785,9
21100788,5
21100788,9
21100789,4
21100790,22
21100777,24
21100778,2
21100778,29
21100779,22
21100780,30
21100781,5
21100782,9
21100783,5
21100783,9
21100783,22
21100784,9
21100769,9
21100770,9
21100771,9
21100771,29
21100771,2
21100772,5
21100773,32
21100774,29
21100774,2
21100775,18
21100776,30
21100757,22
21100757,20
21100757,30
21100758,2
21100758,9
21100758,29
21100759,29
21100759,2
21100760,22
21100760,2
21100761,9
21100762,29
21100763,30
21100764,30
21100765,5
21100765,9
21100766,30
21100766,20
21100768,9
21100768,5
21100753,9
21100754,9
21100754,3
21100754,29
21100754,2
21100755,2
21100755,9
21100755,5
21100756,9
21100756,29
21100743,28
21100745,20
21100745,22
21100745,30
21100746,9
21100747,29
21100747,9
21100748,30
21100749,30
21100750,9
21100751,4
21100752,2
21100752,16
21100736,29
21100736,9
21100737,9
21100737,29
21100737,2
21100738,5
21100739,9
21100739,3
21100740,5
21100741,16
21100742,22
21100727,4
21100728,25
21100729,20
21100732,9
21100733,20
21100734,29
21100734,9
21100735,4
21100719,34
21100720,22
21100720,28
21100721,5
21100722,3
21100722,9
21100723,25
21100724,22
21100725,8
21100726,5
21100710,28
21100711,22
21100712,4
21100713,29
21100713,9
21100714,7
21100715,8
21100716,16
21100717,4
21100718,22
21100699,22
21100700,28
21100700,16
21100701,22
21100702,28
21100702,5
21100702,9
21100702,3
21100704,16
21100705,22
21100706,22
21100707,22
21100708,22
21100709,22
21100693,22
21100694,4
21100695,4
21100695,28
21100695,22
21100695,21
21100695,5
21100695,2
21100695,16
21100695,29
21100695,9
21100696,22
21100697,22
21100698,22
21100683,2
21100683,22
21100683,16
21100683,29
21100684,16
21100684,29
21100684,9
21100684,2
21100685,2
20800909,2
21100685,9
20800909,9
21100685,29
20800909,29
21100685,16
20800909,16
21100686,4
21100687,29
21100687,9
21100687,2
21100688,4
21100689,4
21100690,22
21100691,20
21100692,28
21100692,22
21100676,16
21100677,4
21100678,22
21100679,4
21100680,7
21100681,9
21100681,29
21100682,9
21100670,4
21100671,28
21100672,29
21100673,30
21100674,30
21000722,30
21100674,20
21000722,20
21100674,22
21000722,22
21100675,22
21100675,20
21100675,30
21100662,4
21100663,30
21100663,20
21100663,22
21100664,20
21100665,28
21100665,30
21100666,9
21100666,5
21100669,22
21100654,22
21100655,22
21100656,22
21100657,22
21100658,22
21100658,20
21100659,9
21100659,28
21100659,24
21100659,23
21100659,5
21100659,22
21100659,30
21100659,2
21100659,29
21100659,15
21100659,4
21100660,28
21100660,9
21100660,5
21100660,22
21100661,28
21100661,30
21100643,9
21100644,15
21100645,15
21100646,22
21100646,30
21100646,20
21100647,5
21100648,2
21100648,16
21100648,9
21100648,5
21100649,11
21100650,34
21100651,22
21100652,9
21100639,22
21100640,4
21100641,4
21100642,4
21100626,28
21100627,9
21100628,30
21100630,5
21100630,22
21100630,2
21100630,9
21100630,29
21100631,29
21100631,9
21100632,5
21100632,9
21100633,23
21100629,9
21100629,22
21100634,4
21100634,22
21100634,16
21100636,22
21100637,2
21100618,30
21100619,22
21100620,30
21100621,22
21100622,30
21100623,30
21100624,20
21100625,30
21100611,9
21100613,3
21100614,5
21100614,9
21100614,22
21100615,4
21100617,5
21100617,9
21100603,11
21100604,28
21100604,7
21100604,4
21100605,4
21100605,25
21100605,22
21100606,25
21100606,28
21100606,30
21100606,4
21100607,4
21100608,4
21100609,28
21100610,4
21100594,5
21100594,2
21100595,25
21100596,16
21100597,16
21100598,4
21100600,4
21100601,4
21100602,28
21100584,5
21100586,22
21100587,22
21100588,22
21100589,22
21100590,2
21100590,29
21100591,28
21100592,30
21100592,22
21100593,22
21100582,5
21100583,29
21100583,9
21100569,9
21100569,3
21100569,5
21100569,16
21100569,2
21100570,29
21100570,9
21100571,4
21100572,5
21100573,4
21100573,28
21100574,22
21100575,5
21100576,8
21100577,9
21100577,29
21100577,16
21100578,30
21100579,24
21100580,2
21100581,4
21100563,11
21100564,9
21100564,29
21100564,5
21100565,29
21100566,30
21100567,5
21100568,22
21100554,20
21100555,22
21100556,9
21100556,31
21100557,28
20501004,28
21100557,22
20501004,22
21100558,31
21100558,3
21100559,22
21100560,16
21100561,9
21100562,28
21100546,5
21100546,9
21100547,9
21100548,9
21100549,9
21100549,29
21100549,2
21100550,9
21100550,5
21100550,3
21100551,4
21100552,9
21100553,9
21100539,2
21100539,9
21100539,29
21100540,9
21100540,5
21100541,5
21100541,9
21100542,30
21100543,22
21100544,16
21100545,2
21100528,22
21100529,16
21100530,16
21100530,29
21100530,9
21100530,5
21100530,2
21100531,4
21100533,28
21100533,4
21100534,2
21100534,29
21100534,9
21100535,29
21100536,9
21100536,5
21100536,3
21100536,2
21100537,22
21100537,9
21100538,17
21100524,4
21100526,4
21100527,4
21100512,22
21100513,4
21100514,4
20500988,4
21100514,30
20500988,30
21100515,4
21100516,4
21100517,22
21100518,4
21100520,30
21100521,30
21100522,22
21100523,22
21100523,16
21100523,3
21100523,9
21100503,4
21100503,28
21100504,24
21100504,23
21100504,22
21100504,30
21100504,9
21100505,30
21100505,20
21100506,20
21100507,32
21100507,9
21100508,5
21100509,3
21100510,9
21100511,22
21100499,4
21100500,22
21100501,20
21100502,28
21100486,28
21100487,28
21100488,9
21100489,30
21100490,4
21100491,9
21100491,5
21100492,2
21100493,22
21100494,22
21100495,28
21100496,5
21100496,9
21100498,28
21100481,9
21100482,29
21100482,9
21100483,22
21100484,28
21100485,22
21100470,22
21100471,30
21100472,4
20800601,4
21100472,22
20800601,22
21100473,28
21100474,28
21100474,22
21100474,30
21100475,4
21100476,4
21100477,28
21100478,22
21100479,30
21100480,30
21100461,22
21100462,4
21100463,9
21100463,5
21100464,5
21100465,2
21100465,9
21100465,29
21100467,5
21100467,2
21100468,22
21100469,5
21100469,9
21100457,22
21100458,8
20800582,8
21100458,4
20800582,4
21100458,20
20800582,20
21100459,4
21100445,11
21100447,4
21100448,22
21100448,23
21100448,9
21100448,5
21100449,22
21100449,30
21100446,9
21100450,22
21100450,28
21100450,24
21100452,28
21100452,22
21100453,22
21100454,30
21100455,4
21100442,4
21100443,30
21100444,28
21100429,22
21100430,9
21100430,31
21100431,28
21100432,4
21100433,22
21100434,28
21100435,16
21100438,10
21100438,31
21100439,16
21100439,28
21100439,22
21100440,30
21100420,29
21100421,3
21100421,9
21100422,4
21100423,4
21100424,4
21100425,9
21100425,29
21100425,5
21100426,2
21100426,9
21100426,5
21100427,4
21100428,22
21100414,20
21100415,16
21100416,22
21100417,22
21100418,30
21100419,4
21100408,9
21100409,29
21100410,32
21100410,31
21100410,9
21100410,3
21100410,5
21100412,28
21100413,22
21100413,2
21100413,5
21100413,9
21100413,29
21100413,4
21100400,4
21100401,4
21100402,4
21100403,22
21100404,22
21100405,22
21100406,5
21100407,20
21100388,30
21100388,22
21100389,4
21100391,30
21100391,22
21100392,2
21100392,9
21100392,29
21100393,4
21100394,29
21100395,30
21100397,22
21100398,22
21100399,3
21100384,3
21100384,5
21100385,30
21100386,5
21100386,9
21100387,9
21100373,22
21100374,9
21100374,5
21100375,28
21100375,9
21100376,22
21100377,4
21100378,5
21100379,4
21100380,5
21100380,9
21100381,22
21100383,23
21100367,28
21100367,30
21100367,22
21100367,20
21100368,22
21100368,28
21100368,21
21100368,16
21100368,4
21100369,28
21100369,4
21100369,21
21100369,25
21100369,22
21100369,7
21100369,30
21100370,22
21100371,30
21100372,4
21100357,22
21100357,30
21100358,28
21100358,22
21100358,30
21100358,4
21100359,30
21100359,28
21100360,4
21100361,4
21100362,22
21100363,4
21100364,4
21100365,4
21100366,4
21100355,4
21100355,28
21100356,28
21100356,4
21100342,4
21100343,22
21100344,20
21100345,4
21100346,20
21100347,4
21100348,4
21100349,4
21100350,4
21100351,20
21100352,20
21100353,20
21100354,4
21100332,22
21100333,4
21100334,22
21100334,25
21100335,4
21100336,20
21100337,4
21100338,4
21100339,4
21100340,21
21100340,22
21100340,2
21100340,30
21100340,16
21100340,9
21100340,29
21100340,5
21100341,9
21100341,29
21100341,2
21100327,31
21100327,32
21100327,9
21100327,5
21100328,22
21100331,22
21100316,9
21100317,4
21100318,9
21100318,5
21100320,22
21100321,9
21100321,29
21100322,29
21100322,9
21100323,5
21100324,22
21100325,16
21100308,25
21100309,25
21100310,9
21100310,4
21100312,5
21100313,7
21100314,22
21100299,29
21100300,30
21100300,22
21100301,22
21100302,22
21100302,20
21100302,30
21100303,22
21100304,30
21100305,16
21100305,3
21100305,9
21100306,3
21100307,9
21100291,32
21100292,9
21100292,5
21100293,5
21100294,2
21100294,9
21100294,29
21100295,9
21100296,4
21100297,30
21100297,28
21100298,16
21100285,5
21000443,5
21100285,29
21000443,29
21100285,2
21000443,2
21100285,9
21000443,9
21100285,22
21000443,22
21100286,2
21100286,9
21100286,29
21100286,5
21100287,9
21100287,29
21100287,2
21100288,2
21100288,5
21100288,9
21100288,29
21100289,4
21100290,5
21100272,5
21100273,5
21100274,5
21100275,5
21100275,9
21100275,29
21100275,2
21100276,9
21100277,2
21100278,30
21100279,5
21100280,20
21100281,30
21100282,28
21100283,4
21100284,2
21100284,29
21100284,9
21100270,15
21100271,15
21100257,5
21100258,5
21100258,9
21100259,28
21100260,31
21100260,5
21100261,5
21100262,9
21100262,29
21100263,29
21100263,9
21100264,9
21100264,29
21100265,29
21100266,9
21100267,9
21100268,9
21100269,29
21100252,5
21100253,4
21100254,4
21100255,3
21100255,9
21100243,28
21100244,28
21100245,4
21100246,4
21100247,5
21100248,5
21100249,5
21100250,5
21100251,2
20800245,2
21100251,5
20800245,5
21100237,2
21100237,29
21100237,5
21100237,9
21100239,9
21100240,22
21100241,10
20500874,10
21100241,4
20500874,4
21100241,15
20500874,15
21100241,9
20500874,9
21100227,4
21100227,28
21100228,28
21100228,4
21100228,16
21100229,4
21100230,4
21100231,4
21100232,4
21100233,23
21100233,28
21100234,30
21100235,28
21100235,21
21100236,3
21100236,9
21100216,28
21100217,4
21100218,22
20800219,22
21100218,23
20800219,23
21100220,28
21100221,20
21100221,22
21100221,30
21100222,30
21100222,22
21100222,20
21100224,16
21100225,4
21100226,9
21100213,30
20600567,30
21100213,9
20600567,9
21100213,3
20600567,3
21100213,5
20600567,5
21100213,2
20600567,2
21100213,20
20600567,20
21100213,22
20600567,22
21100214,30
21100215,20
21100215,30
21100202,22
21100204,27
21100205,27
21100206,30
20900876,30
20500862,30
21100206,22
20900876,22
20500862,22
21100206,20
20900876,20
20500862,20
21100207,5
21100207,9
21100208,29
21100209,4
21100211,29
21100212,29
21100212,9
21100196,9
21100196,5
21100196,29
21100196,2
21100197,30
21100198,16
21100199,22
21100200,22
21100201,5
21100201,3
21100201,9
21100184,3
21100184,5
21100185,9
21100186,16
21100186,31
21100186,3
21100187,9
21100188,5
21100190,4
21100191,4
21100189,4
21100192,22
21100193,22
21100194,28
21100181,29
21100181,32
21100181,31
21100181,10
21100181,3
21100181,5
21100181,9
21100182,22
21100183,7
21100170,4
21100171,2
21100171,16
21100171,29
21100172,4
21100173,9
21100174,4
21100175,2
21100175,9
21100175,5
21100175,29
21100176,9
21100177,30
21100178,9
21100178,5
21100178,29
21100179,30
21100180,21
21100159,2
21100159,29
21100159,9
21100160,2
21100160,9
21100160,29
21100161,4
21100162,22
21100164,5
21100164,3
21100164,9
21100164,29
21100164,30
21100164,22
21100164,20
21100164,2
21100165,29
21100166,22
21100167,20
21100167,22
21100167,30
21100168,22
21100169,4
21100154,22
21100154,29
21100154,9
21100154,5
21100155,5
21100155,16
21100155,2
21100156,4
21100157,22
10800096,22
21100157,9
10800096,9
21100158,3
21100144,4
21100145,22
21100146,22
21100147,9
21100148,30
21100149,9
21100149,29
21100150,9
21100151,4
21100152,9
21100152,29
21100152,5
21100152,2
21100153,20
21100132,9
21100133,5
21100133,9
21100134,29
21100134,5
21100134,9
21100134,2
21100135,2
21100137,5
21100138,28
21100139,3
21100140,9
21100141,22
21100142,22
21100126,22
21100127,22
21100128,22
21100129,3
21100129,5
21100129,9
21100130,22
21100130,30
21100131,22
21100120,28
21100121,9
21100122,22
21100123,22
21100124,20
21100124,30
21100125,22
21100110,22
21100111,4
21100112,4
21100113,4
21100114,4
21100115,5
21100115,9
21100116,9
21100116,5
21100116,2
21100117,16
21100118,9
21100119,29
21100098,5
21100099,22
21100100,4
21100101,2
21100101,29
21100102,9
21100104,20
21100105,5
21100107,30
21100107,20
21100108,28
21100109,22
21100094,29
21100094,9
21100095,9
21100096,16
21100096,5
21100096,2
21100097,9
21100097,29
21100082,4
21100083,4
21100084,22
21100085,9
21100085,5
21100086,22
21100087,2
21100087,29
21100088,2
21100088,29
21100088,16
21100088,9
21100088,5
21100089,22
21100089,28
21100090,2
21100090,7
21100090,28
21100090,22
21100090,18
21100090,11
21100090,16
21100090,9
21100090,15
21100090,31
21100090,29
21100090,4
21100091,4
21100092,29
21100092,22
21100093,28
21100076,22
21100077,22
21100078,22
21100079,22
21100080,4
21100081,4
21100081,22
21100081,28
21100066,4
21100067,9
21100068,28
21100069,22
21100070,30
21100071,29
21100071,9
21100072,22
21100073,30
21100074,9
21100075,30
21100057,29
21100058,29
21100058,9
21100059,9
21100059,29
21100060,9
21100061,30
21100062,30
21100063,9
21100064,22
21100065,22
21100050,9
21100050,29
21100051,22
21100052,30
21100053,29
21100054,30
21100055,30
21100056,9
21100056,29
21100039,29
21100039,9
21100040,30
21100041,9
21100042,29
21100043,21
21100044,9
21100045,29
21100046,29
21100046,9
21100047,5
21100047,9
21100048,29
21100049,2
21100033,2
21100033,9
21100034,29
21100034,2
21100035,2
20701171,2
21100035,22
20701171,22
21100035,29
20701171,29
21100035,9
20701171,9
21100035,5
20701171,5
21100036,22
21100037,22
21100038,9
21100038,29
21100025,9
21100026,28
21100027,22
21100028,30
21100029,30
21100030,22
21100031,2
21100031,21
21100031,9
21100031,5
21100032,9
21100018,22
21100019,4
21100020,28
21100021,28
21100006,30
21100007,30
21100010,30
21100011,9
21100012,9
21100012,5
21100012,29
21100013,2
20701116,2
21100013,9
20701116,9
21100014,4
21100015,4
21100016,20
21100017,4
21100001,23
20900776,23
21100001,2
20900776,2
21100001,9
20900776,9
21100001,29
20900776,29
21100001,5
20900776,5
21100001,10
20900776,10
21100002,9
21100003,9
21100003,5
21100004,16
21100004,22
21100005,3
11100030,9
11100030,16
11100030,2
11100029,2
11100021,2
11100021,5
11100021,29
11100021,9
11100024,5
11100024,9
11100025,9
11100025,5
11100022,21
11100026,15
11100027,20
11100027,30
11100023,22
11100023,9
11100028,9
11100028,3
11100028,5
11100015,5
11100016,4
11100017,5
11100019,30
11100018,5
11100020,9
11100020,5
11100012,22
11100013,4
11100014,30
11100009,22
11100010,22
11100011,30
11100005,29
11100005,9
11100006,22
11100007,9
20900749,9
11100007,3
20900749,3
11100007,5
20900749,5
11100008,9
11100008,5
11100001,9
11100003,9
11100004,9
11100002,30
41000406,9
41000405,9
41000405,5
41000402,20
41000401,3
41000305,22
41000305,4
41000315,4
41000315,22
41000304,22
41000304,4
41000314,22
41000303,28
41000313,30
41000313,20
41000313,22
41000312,9
41000312,29
41000302,22
41000311,22
41000227,4
41000301,9
41000226,9
41000226,5
41000226,29
41000206,22
41000215,2
41000215,9
41000215,29
41000225,22
41000205,28
41000214,22
41000234,28
20500699,28
41000234,3
20500699,3
41000234,30
20500699,30
41000234,22
20500699,22
41000204,3
41000204,9
41000204,28
41000204,22
41000223,22
41000223,9
41000213,20
41000203,29
41000233,28
41000202,28
41000232,22
41000212,9
41000212,5
41000222,30
41000222,22
41000201,9
41000231,2
41000231,29
41000231,16
41000231,9
41000221,29
41000211,9
41000211,5
41000146,29
41000136,22
41000156,22
41000166,30
20500692,30
41000166,22
20500692,22
41000166,33
20500692,33
41000115,22
41000145,7
41000175,9
41000135,5
41000135,29
41000135,9
41000135,2
41000105,24
41000155,2
41000155,9
41000155,29
41000144,22
41000165,22
41000174,29
41000114,29
41000124,29
41000154,9
41000104,9
41000104,5
41000104,29
41000104,16
41000104,8
41000164,4
41000143,2
41000143,29
41000143,9
41000143,5
41000173,9
41000173,5
41000173,3
41000173,29
41000123,22
41000123,30
41000133,30
41000133,22
41000153,28
41000103,28
41000103,22
41000103,5
41000103,30
41000113,20
41000163,20
41000142,30
41000142,20
41000142,22
41000152,9
41000152,2
41000152,5
41000152,16
41000152,29
41000122,22
41000122,20
41000132,30
41000162,9
41000112,9
41000102,9
41000141,9
41000151,28
41000121,4
41000171,28
41000101,20
41000111,9
41000131,6
41000161,29
21001216,29
21001217,9
21001218,29
21001219,29
21001219,9
21001220,28
21001221,4
21001222,9
21001222,5
21001223,28
21001224,29
21001224,2
21001225,9
21001226,4
21001227,4
21001228,4
21001229,9
21001230,29
21001230,9
21001230,5
21001213,9
20900611,9
21001213,2
20900611,2
21001213,28
20900611,28
21001213,29
20900611,29
21001213,5
20900611,5
21001213,4
20900611,4
21001214,30
21001215,5
21001215,9
21001202,28
21001203,22
21001204,22
21001205,2
21001205,29
21001205,16
21001206,29
20900599,29
21001206,4
20900599,4
21001207,22
21001208,4
21001209,4
21001210,4
21001212,22
21001193,9
21001195,30
21001195,20
21001196,20
21001197,4
21001198,16
21001199,28
21001199,30
21001200,30
21001200,22
21001200,20
21001201,22
21001188,20
21001189,29
21001189,9
21001190,2
21001190,9
21001190,5
21001190,4
21001191,5
21001192,20
21001176,4
21001177,29
21001178,30
21001178,20
21001179,5
21001180,30
21001181,30
21001181,22
21001182,30
21001183,22
21001184,30
21001185,5
21001186,2
21001187,9
21001174,20
21001174,22
21001174,30
21001175,30
21001162,3
21001162,5
21001162,9
21001163,18
21001165,9
21001166,22
21001167,22
21001164,28
21001168,4
21001169,4
20900423,4
21001169,14
20900423,14
21001169,5
20900423,5
21001169,9
20900423,9
21001169,2
20900423,2
21001169,16
20900423,16
21001170,9
21001170,29
21001171,20
21001172,5
21001173,7
21001149,20
21001150,5
21001151,30
21001154,30
21001155,2
21001155,9
21001155,29
21001155,16
21001155,5
21001157,22
21001158,4
21001159,4
21001160,22
21001161,28
21001138,22
21001139,5
21001140,28
21001140,23
21001141,8
21001141,16
21001142,9
21001143,22
21001144,9
21001144,5
21001144,2
21001144,29
21001145,22
21001145,20
21001146,20
21001147,20
21001147,22
21001147,30
21001148,20
21001133,5
21001133,9
21001133,4
21001134,22
21001135,22
21001136,22
21001136,9
21001137,22
21001120,28
21001121,20
21001122,9
21001123,22
21001124,4
21001125,20
21001126,20
21001127,28
21001129,9
21001129,29
21001130,30
21001131,4
21001132,4
21001132,2
21001118,4
21001119,28
21001105,9
21001107,5
21001108,9
21001109,9
21001110,4
21001111,9
21001111,5
21001112,22
21001112,20
21001112,30
21001113,30
21001113,20
21001113,22
21001114,20
21001114,30
21001115,30
21001116,30
21001116,22
21001117,20
21001101,33
21001103,4
21001104,4
21001104,22
21001096,9
21001096,2
21001096,29
21001096,16
21001097,4
21000051,16
21001099,16
21001099,29
21001099,2
21001100,22
21001087,22
21001088,9
21001088,5
21001089,4
21001090,30
21001091,20
21001092,22
21001092,20
21001093,9
21001094,20
21001095,28
21001081,9
21001081,5
21001081,29
21001082,29
21001082,4
21001082,9
21001083,4
21001084,29
21001084,9
21001085,4
21001086,4
21001086,9
21001086,5
21001086,29
21001086,16
21001086,2
21001086,22
21001086,28
21001068,28
21001069,29
21001069,9
21001070,5
21001071,29
21001071,4
21001072,9
21001072,5
21001072,2
21001073,30
21001074,20
21001075,4
21001076,9
21001076,29
21001076,2
21001076,5
21001077,22
21001077,16
21001078,22
21001079,4
21001080,5
21001066,4
21001067,16
21001054,4
21001055,33
21001056,16
21001056,29
21001056,2
21001057,28
21001058,20
21001059,9
21001059,5
21001060,9
21001061,4
21001062,4
21001063,30
21001063,20
21001064,5
21001064,9
21001065,4
21001051,30
21001051,20
21001051,23
21001052,20
21001052,22
21001053,30
21001044,20
21001045,20
21001046,9
21001046,16
21001046,29
21001046,5
21001046,2
21001047,9
21001047,2
21001047,5
21001047,29
21001048,9
21001048,5
21001048,2
21001048,22
21001049,22
21001049,9
21001050,22
21001035,4
21001037,28
21001038,20
21001039,4
21001040,30
21001041,30
21001043,4
21001043,22
21001029,22
21001029,4
21001030,22
21001031,22
21001031,4
21001032,4
21001033,28
21001034,16
21001017,30
21001018,4
21001019,4
21001019,9
21001019,5
21001020,28
21001021,4
21001022,9
21001022,29
21001022,22
21001022,5
21001023,20
21001024,20
21001025,4
21001025,28
21001026,28
21001026,4
21001027,4
21001027,28
21001028,28
21001014,4
21001015,28
21001016,30
21001003,22
21001004,30
21001005,33
21001006,28
21001007,4
21001008,30
21001009,28
21001010,22
21001011,4
21001012,4
21001013,4
21000554,4
21001000,22
21001001,28
21001001,30
21001002,30
21000991,30
21000992,8
21000993,28
21000993,30
21000994,22
21000995,33
21000995,20
21000996,20
21000997,20
21000998,4
21000999,4
21000999,28
21000985,4
21000986,20
21000987,30
21000988,5
21000989,29
21000990,22
21000976,4
21000977,4
21000978,4
21000978,11
21000979,5
21000980,4
21000981,4
21000983,20
21000983,30
21000982,22
21000984,4
21000967,30
21000967,22
21000968,30
21000969,30
21000970,30
21000971,30
21000971,20
21000972,22
21000973,4
21000974,4
21000975,4
21000975,9
21000975,5
21000964,22
21000965,28
20700406,28
21000965,30
20700406,30
21000966,2
21000966,5
21000966,9
21000966,16
21000953,8
21000954,30
21000955,30
21000956,30
21000956,20
21000957,22
21000957,28
21000958,5
21000958,2
21000959,22
21000960,4
21000961,29
21000961,5
21000962,4
20700362,4
21000962,2
